id,type,student_id,name,features,week_number,course_name
395,student,S0396,陈平,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6893333333333334), 'study_habit_consistency': 0.7320261437908496}",,
396,student,S0397,吴超,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7618181818181818), 'study_habit_consistency': 0.6949152542372882}",,
397,student,S0398,孙芳,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.72), 'study_habit_consistency': 0.7676767676767676}",,
398,student,S0399,周强,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6990000000000001), 'study_habit_consistency': 0.7634408602150538}",,
399,student,S0400,马秀英,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7416666666666667), 'study_habit_consistency': 0.7631578947368421}",,
400,student,S0401,周杰,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6433333333333333), 'study_habit_consistency': 0.7}",,
401,student,S0402,马平,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6907142857142857), 'study_habit_consistency': 0.7518796992481203}",,
402,student,S0403,郭秀英,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6841666666666667), 'study_habit_consistency': 0.7166666666666667}",,
403,student,S0404,马娜,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7221428571428571), 'study_habit_consistency': 0.6928571428571428}",,
404,student,S0405,吴秀英,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7418181818181818), 'study_habit_consistency': 0.6880733944954128}",,
405,student,S0406,张军,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6963636363636364), 'study_habit_consistency': 0.7476635514018691}",,
406,student,S0407,孙敏,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.7481481481481481}",,
407,student,S0408,高芳,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6655555555555556), 'study_habit_consistency': 0.6888888888888889}",,
408,student,S0409,吴敏,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.70875), 'study_habit_consistency': 0.6585365853658537}",,
409,student,S0410,何敏,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6971428571428571), 'study_habit_consistency': 0.6615384615384615}",,
410,student,S0411,张强,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.68875), 'study_habit_consistency': 0.6823529411764706}",,
411,student,S0412,杨伟,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7246153846153847), 'study_habit_consistency': 0.7153284671532847}",,
412,student,S0413,赵丽,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7321428571428571), 'study_habit_consistency': 0.7692307692307693}",,
413,student,S0414,周敏,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.716), 'study_habit_consistency': 0.7142857142857143}",,
414,student,S0415,王涛,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7114285714285714), 'study_habit_consistency': 0.6223776223776224}",,
415,student,S0416,马磊,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7666666666666667), 'study_habit_consistency': 0.7204301075268817}",,
416,student,S0417,张杰,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6975), 'study_habit_consistency': 0.7471264367816092}",,
417,student,S0418,周洋,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.768), 'study_habit_consistency': 0.6881720430107527}",,
418,student,S0419,何平,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.74), 'study_habit_consistency': 0.6884057971014492}",,
419,student,S0420,陈磊,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7169230769230769), 'study_habit_consistency': 0.6976744186046512}",,
420,student,S0421,杨涛,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.738), 'study_habit_consistency': 0.6506849315068494}",,
421,student,S0422,李超,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.706), 'study_habit_consistency': 0.6942675159235668}",,
422,student,S0423,陈勇,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6345454545454545), 'study_habit_consistency': 0.7207207207207207}",,
423,student,S0424,黄艳,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7125), 'study_habit_consistency': 0.696}",,
424,student,S0425,马杰,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6425), 'study_habit_consistency': 0.7107438016528925}",,
425,student,S0426,陈涛,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6991666666666667), 'study_habit_consistency': 0.6722689075630253}",,
426,student,S0427,吴明,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7759999999999999), 'study_habit_consistency': 0.7623762376237624}",,
427,student,S0428,李涛,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7455555555555555), 'study_habit_consistency': 0.6020408163265306}",,
428,student,S0429,孙强,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6607142857142857), 'study_habit_consistency': 0.7866666666666666}",,
429,student,S0430,黄勇,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7340000000000001), 'study_habit_consistency': 0.7051282051282052}",,
430,student,S0431,刘敏,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6836363636363636), 'study_habit_consistency': 0.7181818181818181}",,
431,student,S0432,郭娟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6953846153846154), 'study_habit_consistency': 0.6484375}",,
432,student,S0433,孙静,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7093333333333334), 'study_habit_consistency': 0.7261146496815286}",,
433,student,S0434,赵强,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7392307692307692), 'study_habit_consistency': 0.7209302325581395}",,
434,student,S0435,李娟,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6958333333333333), 'study_habit_consistency': 0.7288135593220338}",,
435,student,S0436,刘强,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.728), 'study_habit_consistency': 0.7010309278350515}",,
436,student,S0437,黄霞,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.731), 'study_habit_consistency': 0.719626168224299}",,
437,student,S0438,何娜,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.706923076923077), 'study_habit_consistency': 0.7054263565891473}",,
438,student,S0439,吴明,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7140000000000001), 'study_habit_consistency': 0.7181208053691275}",,
439,student,S0440,郭静,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.684), 'study_habit_consistency': 0.5959595959595959}",,
440,student,S0441,朱秀英,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.698), 'study_habit_consistency': 0.69}",,
441,student,S0442,赵强,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6940000000000001), 'study_habit_consistency': 0.7422680412371134}",,
442,student,S0443,吴军,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7016666666666667), 'study_habit_consistency': 0.6293103448275862}",,
443,student,S0444,陈敏,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7558333333333332), 'study_habit_consistency': 0.7666666666666667}",,
444,student,S0445,胡芳,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6635714285714286), 'study_habit_consistency': 0.6442953020134228}",,
445,student,S0446,吴勇,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7778571428571429), 'study_habit_consistency': 0.7375886524822695}",,
446,student,S0447,王伟,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6816666666666668), 'study_habit_consistency': 0.6608695652173913}",,
447,student,S0448,罗磊,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.76), 'study_habit_consistency': 0.7272727272727273}",,
448,student,S0449,王芳,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6907142857142857), 'study_habit_consistency': 0.7591240875912408}",,
449,student,S0450,郭敏,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.68), 'study_habit_consistency': 0.7251908396946565}",,
450,student,S0451,陈勇,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7246666666666667), 'study_habit_consistency': 0.7300613496932515}",,
451,student,S0452,高超,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7315384615384616), 'study_habit_consistency': 0.7317073170731707}",,
452,student,S0453,刘秀英,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7457142857142857), 'study_habit_consistency': 0.7571428571428571}",,
453,student,S0454,朱强,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.696), 'study_habit_consistency': 0.696969696969697}",,
454,student,S0455,王娜,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7022222222222223), 'study_habit_consistency': 0.6666666666666666}",,
455,student,S0456,马平,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.715), 'study_habit_consistency': 0.6785714285714286}",,
456,student,S0457,吴超,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.75875), 'study_habit_consistency': 0.75}",,
457,student,S0458,林娜,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7544444444444445), 'study_habit_consistency': 0.7386363636363636}",,
458,student,S0459,王磊,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7325), 'study_habit_consistency': 0.6233766233766234}",,
459,student,S0460,刘霞,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.74875), 'study_habit_consistency': 0.7692307692307693}",,
460,student,S0461,赵勇,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.706923076923077), 'study_habit_consistency': 0.6721311475409836}",,
461,student,S0462,罗强,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6940000000000001), 'study_habit_consistency': 0.7133333333333334}",,
462,student,S0463,郭芳,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7230769230769231), 'study_habit_consistency': 0.703125}",,
463,student,S0464,李丽,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6938461538461539), 'study_habit_consistency': 0.704}",,
464,student,S0465,徐娟,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6733333333333333), 'study_habit_consistency': 0.7528089887640449}",,
465,student,S0466,朱洋,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.74125), 'study_habit_consistency': 0.725}",,
466,student,S0467,吴丽,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6445454545454545), 'study_habit_consistency': 0.6752136752136753}",,
467,student,S0468,刘静,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7016666666666667), 'study_habit_consistency': 0.7083333333333334}",,
468,student,S0469,陈艳,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.675), 'study_habit_consistency': 0.6588235294117647}",,
469,student,S0470,李娜,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.752), 'study_habit_consistency': 0.6914893617021277}",,
470,student,S0471,张超,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6775), 'study_habit_consistency': 0.6693548387096774}",,
471,student,S0472,孙杰,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6757142857142857), 'study_habit_consistency': 0.6617647058823529}",,
472,student,S0473,马娜,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6877777777777777), 'study_habit_consistency': 0.7111111111111111}",,
473,student,S0474,高芳,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7192857142857143), 'study_habit_consistency': 0.7430555555555556}",,
474,student,S0475,吴超,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.674), 'study_habit_consistency': 0.7029702970297029}",,
475,student,S0476,胡强,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.759090909090909), 'study_habit_consistency': 0.7663551401869159}",,
476,student,S0477,刘磊,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.74), 'study_habit_consistency': 0.6601941747572816}",,
477,student,S0478,高杰,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7345454545454545), 'study_habit_consistency': 0.6822429906542056}",,
478,student,S0479,高明,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.723), 'study_habit_consistency': 0.7281553398058253}",,
479,student,S0480,孙杰,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7026666666666667), 'study_habit_consistency': 0.7581699346405228}",,
480,student,S0481,王娜,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.675), 'study_habit_consistency': 0.6534653465346535}",,
481,student,S0482,林军,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6964285714285714), 'study_habit_consistency': 0.6714285714285714}",,
